baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,gene_symbol,regulation_level
231.1156729,0.795531833,0.380163258,2.092605787,0.03638436,0.09066038,ENSRNOG00000045752,Rrm1,Unchanged
450.5670513,-1.168875325,0.248641567,-4.701045515,2.59E-06,1.99E-05,ENSRNOG00000012122,NA,Downregulated
2331.332147,1.175886402,0.173724291,6.768693044,1.30E-11,2.20E-10,ENSRNOG00000019207,Shank1,Upregulated
60.23118449,2.056479714,0.607718167,3.383936546,0.000714545,0.003163123,ENSRNOG00000018517,Trim21,Upregulated
94.13888524,0.092789359,0.459332046,0.20200933,0.83990943,0.900808819,ENSRNOG00000047229,Trim68,Unchanged
167.8517278,0.006557245,0.366619467,0.017885697,0.985730039,0.99190765,ENSRNOG00000029608,Nkain2,Unchanged
294.9685936,-0.158033226,0.277252292,-0.569997906,0.568679118,0.70670754,ENSRNOG00000050846,Timm10b,Unchanged
2.395941816,-1.016246088,3.255456076,-0.31216704,0.754913579,NA,ENSRNOG00000051291,Dnhd1,NA
75.51932544,1.880670309,0.594661195,3.162591277,0.001563717,0.006349708,ENSRNOG00000018426,Apoc1,Upregulated
51.24817811,-0.471891834,0.957224759,-0.492979135,0.62202733,0.74725904,ENSRNOG00000013323,Rnf217,Unchanged
76.41019891,0.035602317,0.569968277,0.062463682,0.950193583,0.971116346,ENSRNOG00000019883,Pak4,Unchanged
1100.10092,-0.445387395,0.152701918,-2.916711211,0.003537431,0.012903878,ENSRNOG00000020595,Rps11,Unchanged
230.8080058,0.322222182,0.359203321,0.897046779,0.369693956,0.530250874,ENSRNOG00000018766,Rrp8,Unchanged
11.53724504,1.569921258,1.487217385,1.055609808,0.291146518,0.447718948,ENSRNOG00000054506,Nccrp1,Unchanged
8.358255365,-6.565420639,2.164030472,-3.033885485,0.002414261,0.009245415,ENSRNOG00000020618,NA,Downregulated
15.74027467,0.793245344,1.35789198,0.584174113,0.559103176,0.699153775,ENSRNOG00000062298,Rpl13a,Unchanged
483.2882051,-0.501049686,0.299917624,-1.67062435,0.0947959,0.192634189,ENSRNOG00000013176,Far1,Unchanged
350.5095128,-0.715849835,0.273942711,-2.613137002,0.008971533,0.028570474,ENSRNOG00000019489,Armt1,Downregulated
901.5720151,0.829264076,0.214829279,3.86010734,0.000113337,0.000613274,ENSRNOG00000019831,Samd4b,Upregulated
8.39819887,1.3233191,1.880205304,0.703816279,0.481547195,0.634431294,ENSRNOG00000024280,Ccdc170,Unchanged
627.068292,0.269802043,0.20988476,1.285477057,0.198625629,0.33911279,ENSRNOG00000019746,Paf1,Unchanged
3161.383816,-1.327847601,0.196916062,-6.743216305,1.55E-11,2.59E-10,ENSRNOG00000058003,Spon1,Downregulated
119.8133751,2.161588079,0.415792929,5.198712941,2.01E-07,1.87E-06,ENSRNOG00000020623,Aldh16a1,Upregulated
24.97145086,1.71970253,0.954145293,1.802348702,0.071490561,0.154496898,ENSRNOG00000019358,Esr1,Unchanged
954.3939561,-0.289489174,0.217041854,-1.333794234,0.182271301,0.318178932,ENSRNOG00000019702,Med29,Unchanged
16.37337261,2.150398687,1.265343897,1.699457904,0.08923294,0.183812237,ENSRNOG00000058388,Zfp36,Unchanged
16426.97938,-1.279548347,0.16894692,-7.573670777,3.63E-14,8.27E-13,ENSRNOG00000020650,Slc17a7,Downregulated
1967.026595,-0.184360757,0.137150469,-1.344222572,0.178876425,0.314087408,ENSRNOG00000017751,Arl6ip1,Unchanged
30.18472582,3.533304859,1.014613175,3.482415708,0.000496912,0.002300888,ENSRNOG00000030266,Plekhg2,Upregulated
163.9287637,-2.282170873,1.195376481,-1.909164944,0.056240817,0.127652514,ENSRNOG00000016147,Slc17a6,Unchanged
265.7616337,0.266919759,0.374549285,0.712642556,0.476066971,0.629825934,ENSRNOG00000019578,Rps16,Unchanged
1244.929281,0.865895793,0.161199741,5.371570606,7.81E-08,7.78E-07,ENSRNOG00000021507,Luzp2,Upregulated
2749.896862,-1.578975673,0.157141174,-10.04813461,9.36E-24,5.26E-22,ENSRNOG00000060599,Gabrb3,Downregulated
1397.798495,-1.667986178,0.24039413,-6.938547857,3.96E-12,7.09E-11,ENSRNOG00000010803,Gabra5,Downregulated
147.6777199,0.816440167,0.378022884,2.15976387,0.030790954,0.079129076,ENSRNOG00000014862,Gabrg3,Unchanged
1107.715356,-0.156026098,0.180216135,-0.865772077,0.386615165,0.546952381,ENSRNOG00000032034,Supt5h,Unchanged
843.7390578,-1.106715144,0.182602648,-6.06078367,1.35E-09,1.76E-08,ENSRNOG00000017136,Syt17,Downregulated
186.4009454,-0.445013865,0.367405403,-1.21123386,0.225805789,0.373241391,ENSRNOG00000017012,Coq7,Unchanged
98.25274538,0.714341837,0.500415735,1.427496754,0.15343676,0.279126441,ENSRNOG00000016679,Tmc7,Unchanged
241.1002974,0.060223954,0.306103213,0.196743946,0.844027918,0.903287393,ENSRNOG00000047988,Bola2,Unchanged
31.69170714,2.545972936,0.826662771,3.079820484,0.002071254,0.008098088,ENSRNOG00000013877,Ttc23,Upregulated
23.82975116,1.02021892,1.095798447,0.931027893,0.351839136,0.512042124,ENSRNOG00000036711,Spn,Unchanged
22.16663641,2.185287433,1.013746479,2.155654771,0.031110632,0.079774799,ENSRNOG00000027542,LOC100302465,Unchanged
2.309162278,-4.709336201,3.926282536,-1.19943895,0.23035731,NA,ENSRNOG00000018858,Myct1,NA
391.0672783,0.029965861,0.27910392,0.10736453,0.914499793,0.949594852,ENSRNOG00000037638,Timm50,Unchanged
5.442652377,-1.559437687,2.204656023,-0.70733832,0.479356257,0.6329149,ENSRNOG00000020245,Syt8,Unchanged
358.2019886,0.183291857,0.266128631,0.688734079,0.490990626,0.642216473,ENSRNOG00000014030,Synm,Unchanged
20.19442125,0.091243092,1.270857909,0.071796454,0.942763895,0.966215598,ENSRNOG00000009932,Mctp2,Unchanged
853.8626243,1.124548571,0.187570912,5.995324948,2.03E-09,2.58E-08,ENSRNOG00000018808,Vip,Upregulated
780.880415,0.835023835,0.23193516,3.60024687,0.000317915,0.001554363,ENSRNOG00000012874,Rgma,Upregulated
16.35708778,2.551541972,1.489982878,1.712463955,0.086811202,0.179670041,ENSRNOG00000019338,Dll3,Unchanged
270.5526407,0.183760498,0.318836908,0.576346382,0.564381078,0.703114711,ENSRNOG00000012716,Chd2,Unchanged
88.78894924,1.75210518,0.533248972,3.285716936,0.001017232,0.004337028,ENSRNOG00000051208,Selenov,Upregulated
130.9155075,1.561805179,0.450755831,3.464858513,0.000530511,0.002443526,ENSRNOG00000050206,Shank2,Upregulated
293.6157565,-0.536338391,0.329256097,-1.628939892,0.103325744,0.206074823,ENSRNOG00000051915,Spred3,Unchanged
194.2785401,0.29510351,0.317626752,0.929088964,0.352842983,0.512756451,ENSRNOG00000018191,Oprm1,Unchanged
166.0813069,-0.857655209,0.40168911,-2.135121884,0.032751055,0.083248959,ENSRNOG00000012369,Fam174b,Unchanged
164.3242266,0.459154901,0.345685733,1.328243711,0.184097608,0.320407691,ENSRNOG00000018163,Ipcef1,Unchanged
6392.083881,0.255264165,0.113461906,2.249778572,0.024463005,0.065413879,ENSRNOG00000023150,Gpi,Unchanged
190.9678628,0.365286664,0.392447895,0.930790223,0.351962088,0.512075175,ENSRNOG00000020857,Ppfia1,Unchanged
166.6073275,1.057524916,0.406640365,2.600639301,0.009305023,0.029431553,ENSRNOG00000021129,Garre1,Upregulated
77.28754048,0.404100471,0.480726085,0.840604418,0.400569583,0.561116172,ENSRNOG00000047035,Fadd,Unchanged
596.0070769,-0.295550968,0.197592701,-1.495758529,0.134716592,0.252253348,ENSRNOG00000021133,Lsm14a,Unchanged
438.1493949,0.380863852,0.284697235,1.337785567,0.180966348,0.316684127,ENSRNOG00000023668,Scyl1,Unchanged
238.2889842,1.211858452,0.304271128,3.982824334,6.81E-05,0.000388162,ENSRNOG00000020881,Frmd8,Upregulated
343.3191269,-0.442425261,0.293364544,-1.50810747,0.131527024,0.247927454,ENSRNOG00000032798,Slco3a1,Unchanged
1656.181116,-0.385304319,0.151793689,-2.538342158,0.011137903,0.034208226,ENSRNOG00000021010,Arl2,Unchanged
2979.570491,0.24534933,0.131447468,1.86652002,0.061968646,0.13801166,ENSRNOG00000021103,Nrxn2,Unchanged
5.041527535,0.123650303,2.470258111,0.050055621,0.960078065,0.976548111,ENSRNOG00000022610,Agbl1,Unchanged
8.610584388,0.518926891,1.653484146,0.313838444,0.753643744,0.840900799,ENSRNOG00000021108,Slc22a12,Unchanged
846.0079374,-0.392324064,0.211854178,-1.851858993,0.064046074,0.141655907,ENSRNOG00000019740,Hdgfl3,Unchanged
10.36294725,4.667635146,2.036645554,2.291824975,0.021915745,0.059977903,ENSRNOG00000024931,Ccdc88b,Unchanged
477.0385803,-0.647086104,0.21354494,-3.030210424,0.002443834,0.009343325,ENSRNOG00000015232,Pip5k1b,Downregulated
399.5050674,-0.959762729,0.286385049,-3.351301796,0.000804326,0.003513872,ENSRNOG00000051051,Pabir1,Downregulated
7.728231971,1.94240722,2.185214492,0.888886298,0.37406419,0.534874332,ENSRNOG00000025476,Tmem252,Unchanged
2064.206696,0.274072182,0.168824862,1.623411264,0.104501518,0.208036669,ENSRNOG00000018322,Picalm,Unchanged
83.09133005,-0.96472248,0.574020202,-1.680642034,0.092832466,0.189601068,ENSRNOG00000015516,Cbwd1,Unchanged
53.93924979,2.224700572,0.661878011,3.361194261,0.000776062,0.003408487,ENSRNOG00000015894,Dock8,Upregulated
85.48412462,0.735400917,0.552888736,1.330106527,0.183483175,0.319739048,ENSRNOG00000036604,Ifit2,Unchanged
10.37284249,6.803108366,1.943117947,3.501129912,0.00046329,0.002169617,ENSRNOG00000022839,Ifit3,Upregulated
9.093914405,-2.261079194,1.768232238,-1.278722978,0.200994625,0.342155449,ENSRNOG00000036603,Ifit1bl,Unchanged
91.55576055,0.44507663,0.491294429,0.905926474,0.364974771,0.525583201,ENSRNOG00000036592,Zfp518a,Unchanged
40.11256506,0.075178335,0.750398759,0.100184514,0.92019784,0.952743498,ENSRNOG00000042679,Lcor,Unchanged
1799.300795,-0.863298205,0.144572771,-5.971374839,2.35E-09,2.95E-08,ENSRNOG00000015220,Crtac1,Downregulated
66.59752348,-0.242945961,0.557755576,-0.435577826,0.663143062,0.778535184,ENSRNOG00000051256,NA,Unchanged
16.64328068,6.507590888,1.612174297,4.036530602,5.42E-05,0.000316946,ENSRNOG00000015727,Loxl4,Upregulated
700.7705826,0.231402084,0.261991419,0.883242987,0.377105,0.537588501,ENSRNOG00000020021,NA,Unchanged
5.431821093,-2.185801689,2.111926035,-1.034980228,0.300678145,0.458121655,ENSRNOG00000014705,Rbm20,Unchanged
841.4690557,-0.566752945,0.225611604,-2.512073557,0.012002407,0.036463239,ENSRNOG00000013009,Ldha,Downregulated
2629.389194,-0.076168277,0.134084537,-0.568061605,0.569993138,0.707360117,ENSRNOG00000019725,Actr1a,Unchanged
2.77548273,2.733424925,3.167672321,0.862912779,0.388185424,0.548120953,ENSRNOG00000020296,NA,Unchanged
2.645857539,0.61758894,3.124147764,0.197682372,0.843293583,0.902971414,ENSRNOG00000054561,Isg20,Unchanged
81.53087629,0.573359415,0.513758063,1.116010545,0.264417621,0.417996458,ENSRNOG00000020736,Nadsyn1,Unchanged
2288.512719,-0.916539357,0.124868387,-7.340043201,2.14E-13,4.41E-12,ENSRNOG00000020248,Ina,Downregulated
1145.579608,0.008508425,0.190315186,0.044707021,0.964340837,0.979104726,ENSRNOG00000017731,Agpat4,Unchanged
342.2157178,-0.639014226,0.252279022,-2.532966166,0.011310187,0.034653699,ENSRNOG00000042786,Vti1a,Downregulated
13.88079798,2.234977354,1.527428016,1.463229252,0.143404659,0.264905795,ENSRNOG00000020300,Lsp1,Unchanged
1013.831477,0.079013039,0.160878377,0.491135234,0.623330803,0.748134936,ENSRNOG00000010958,Prdx3,Unchanged
23.27354454,3.855154939,1.371452869,2.811000673,0.004938768,0.017110221,ENSRNOG00000015972,Ano5,Upregulated
449.4744642,2.496062771,0.318447891,7.838214172,4.57E-15,1.15E-13,ENSRNOG00000016897,Rlbp1,Upregulated
69.25455025,-0.457647409,0.571512801,-0.800764932,0.423267744,0.583530076,ENSRNOG00000011975,Crtc3,Unchanged
50.38339111,0.413395365,0.669678454,0.617304264,0.537034055,0.680485235,ENSRNOG00000058030,LOC682206,Unchanged
1785.971651,-0.666234553,0.195101494,-3.414810102,0.000638265,0.002866252,ENSRNOG00000027514,Ube2m,Downregulated
223.2150169,1.44119816,0.313607083,4.595553604,4.32E-06,3.19E-05,ENSRNOG00000009482,Emx2,Upregulated
3.638548766,2.964273891,3.12495559,0.948581126,0.342833694,0.502174383,ENSRNOG00000011683,Fes,Unchanged
454.0111254,-0.720229628,0.272608144,-2.641996005,0.008241903,0.026591871,ENSRNOG00000020527,Drap1,Downregulated
314.1260907,-0.536736422,0.25666242,-2.091215464,0.036508754,0.090869262,ENSRNOG00000024460,Tars3,Unchanged
368.5583266,1.000984115,0.274176098,3.650880307,0.000261343,0.001304199,ENSRNOG00000015956,Usp29,Upregulated
243.6354537,-0.15150036,0.333712011,-0.453985338,0.64983938,0.768006086,ENSRNOG00000017955,Nudt8,Unchanged
594.4410961,-0.431349417,0.271105641,-1.591075036,0.11159269,0.218119362,ENSRNOG00000020354,Mrpl23,Unchanged
337.8764432,0.279861024,0.252498447,1.108367306,0.267703219,0.421840726,ENSRNOG00000020651,Cars,Unchanged
62.79215529,0.409082183,0.698677,0.585509733,0.558205024,0.698280252,ENSRNOG00000018729,Rad9a,Unchanged
51.46757686,2.349222179,0.779379304,3.014221916,0.002576393,0.009794609,ENSRNOG00000049028,C5ar2,Upregulated
128.6841072,-0.08842614,0.450419423,-0.196319553,0.844360058,0.903445003,ENSRNOG00000025385,Coa4,Unchanged
8.925078376,-1.529836773,1.565777254,-0.977046237,0.328546262,0.487265273,ENSRNOG00000020346,Best1,Unchanged
2161.784273,-0.509823179,0.137919104,-3.696537776,0.00021856,0.001110496,ENSRNOG00000016907,Ppp5c,Downregulated
100.429463,0.117150425,0.450260126,0.260183877,0.79472194,0.870424555,ENSRNOG00000012002,Iqgap1,Unchanged
498.2214558,0.605536396,0.216484982,2.797128885,0.005155896,0.017783203,ENSRNOG00000012357,Unc45a,Upregulated
82.08866402,0.533370184,0.569720753,0.936195815,0.349172378,0.509008134,ENSRNOG00000015003,Pex11a,Unchanged
4.963834394,5.7417287,2.393694718,2.398688796,0.016453892,0.047296489,ENSRNOG00000017198,Hif3a,Upregulated
399.0501365,0.474463142,0.254727136,1.862632893,0.062513933,0.138982756,ENSRNOG00000020075,Eef1g,Unchanged
